"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"광주광역시","40~44세","1인","","15230","15705","16106","15585","14576","13474","13079","13327","13676","13932","14222","12470","11844","11017","10220","9362","8333","7554","7044","6527","6082","5626","5293","4836","4334","3831",
"광주광역시","40~44세","2인","","8374","8770","9152","8980","8756","8657","8613","8582","8740","8971","9103","8643","8246","7714","7203","6640","6197","5744","5487","5214","5000","5032","4884","4613","4289","3965",
"광주광역시","40~44세","3인","","12267","12872","13470","13195","12879","12794","12795","13140","13580","14026","14419","14087","13915","13505","13118","12625","12068","11272","10856","10408","10070","9873","9844","9566","9172","8749",
"광주광역시","40~44세","4인","","16042","17286","18595","19024","19351","19462","19681","20697","21956","23363","24822","27140","28540","29431","30308","30861","30550","30209","30798","31252","32011","32972","33301","32799","31861","30827",
"광주광역시","40~44세","5인이상","","4503","4956","5450","5824","6167","6541","6998","7499","8061","8606","9198","10927","11476","11820","12174","12352","13143","13011","13281","13498","13851","14205","14568","14551","14327","14050",
"광주광역시","45~49세","계","","64854","65274","65701","68279","70566","72747","74264","75313","76308","75777","75070","72658","69203","69061","68709","68678","69054","69476","67779","65720","62552","59423","55321","51361","48262","46234",
"광주광역시","45~49세","1인","","15961","15635","15281","15360","15156","14657","14644","14603","14422","13928","13451","11615","10505","9925","9317","8748","8280","7952","7382","6788","6101","5167","4521","3901","3364","2904",
"광주광역시","45~49세","2인","","11238","11221","11196","11632","11918","12557","12832","12737","12561","12066","11663","10555","9767","9455","9119","8824","8803","8715","8364","7974","7459","6967","6180","5427","4779","4244",
"광주광역시","45~49세","3인","","14209","14384","14567","15165","15839","16838","17545","17630","17725","17462","17082","16313","15408","15249","15037","14905","15289","15281","14805","14258","13472","12173","11107","10085","9240","8602",
"광주광역시","45~49세","4인","","18146","18527","18928","20001","21031","21639","21846","22527","23229","23501","23743","24073","23560","24144","24655","25305","25600","26132","25864","25438","24561","24241","22772","21358","20288","19655",
"광주광역시","45~49세","5인이상","","5300","5507","5729","6121","6622","7056","7397","7816","8371","8820","9131","10102","9963","10288","10581","10896","11082","11396","11364","11262","10959","10875","10741","10590","10591","10829",
"광주광역시","50~54세","계","","72412","74058","75716","76032","74684","73020","71723","70325","69602","69311","68864","69875","69913","67776","65900","61701","58406","54347","50339","47424","45067","41725","40660","40249","39732","39404",
"광주광역시","50~54세","1인","","18694","18591","18427","17171","16000","14725","14219","13681","13258","12921","12641","12255","11787","10955","10174","9062","7794","6921","6076","5375","4737","3846","3520","3253","2965","2686",
"광주광역시","50~54세","2인","","17449","17694","17927","18002","17305","16884","16492","15887","15514","15301","15093","14120","14051","13543","13097","12195","11301","10299","9327","8561","7880","7158","6638","6234","5807","5401",
"광주광역시","50~54세","3인","","17754","18335","18933","19400","19334","19329","19180","18604","18403","18219","18100","18411","18536","18089","17705","16704","16289","15097","13919","13047","12326","11271","10644","10182","9684","9218",
"광주광역시","50~54세","4인","","14708","15376","16087","16770","17048","16909","16467","16517","16554","16774","16861","18173","18405","18064","17779","16866","16183","15350","14508","13973","13620","12651","12357","12247","12101","12006",
"광주광역시","50~54세","5인이상","","3807","4062","4342","4689","4997","5173","5365","5636","5873","6096","6169","6916","7134","7125","7145","6874","6839","6680","6509","6468","6504","6799","7501","8333","9175","10093",
"광주광역시","55~59세","계","","71695","70178","68661","67163","66615","66878","67856","67901","66423","63949","59874","56078","51510","47489","45186","42006","39400","38833","38365","38056","37129","35248","33274","31765","30751","30446",
"광주광역시","55~59세","1인","","17997","17311","16624","16684","15906","15295","15327","15254","14700","13733","12518","11414","10122","8967","8130","7137","5903","5552","5194","4858","4445","3947","3601","3302","3066","2900",
"광주광역시","55~59세","2인","","23201","22530","21857","21000","20532","20528","20665","20350","19719","18930","17727","15505","14194","13036","12349","11408","10145","9756","9383","9048","8579","8472","7804","7261","6838","6576",
"광주광역시","55~59세","3인","","17977","17734","17483","16764","16726","16938","17062","17026","16820","16295","15327","15070","13988","13041","12571","11858","11438","11207","11002","10837","10489","10024","9360","8832","8443","8245",
"광주광역시","55~59세","4인","","10142","10173","10205","10154","10697","11108","11423","11651","11417","11176","10637","10354","9649","9033","8739","8288","8438","8531","8663","8828","8837","8288","7847","7513","7292","7236",
"광주광역시","55~59세","5인이상","","2378","2430","2492","2561","2754","3009","3379","3620","3767","3815","3665","3735","3557","3412","3397","3315","3476","3787","4123","4485","4779","4517","4662","4857","5112","5489",
"광주광역시","60~64세","계","","65478","65426","65369","63539","61238","57180","53301","49361","46099","43203","40848","38238","37432","36941","36350","34571","33089","31369","30113","29087","28665","28296","27884","27227","26237","25330",
"광주광역시","60~64세","1인","","21212","20644","20040","18634","17285","15216","13900","12738","11591","10423","9391","8521","8137","7808","7452","6859","5944","5489","5116","4784","4556","4543","4373","4173","3915","3673",
"광주광역시","60~64세","2인","","25370","25416","25464","25357","24564","23043","21271","19299","17951","16778","15741","14203","13789","13477","13135","12362","11759","11037","10476","9990","9713","9773","9517","9172","8717","8281",
"광주광역시","60~64세","3인","","12609","12869","13137","12881","12634","12209","11577","11040","10456","9992","9693","9506","9376","9333","9261","8885","8710","8257","7933","7673","7570","7531","7413","7229","6960","6717",
"광주광역시","60~64세","4인","","5196","5333","5476","5399","5395","5254","5020","4724","4484","4342","4315","4336","4346","4403","4447","4344","4412","4270","4192","4151","4193","3964","3954","3908","3817","3742",
"광주광역시","60~64세","5인이상","","1091","1164","1252","1268","1360","1458","1533","1560","1617","1668","1708","1672","1784","1920","2055","2121","2264","2316","2396","2489","2633","2485","2627","2745","2828","2917",
"광주광역시","65~69세","계","","53475","50174","46857","43261","40540","37669","35435","34994","34585","33643","32527","30181","28489","27612","26996","26879","26474","26268","25570","24488","23563","22664","21740","20452","19198","17930",
"광주광역시","65~69세","1인","","19563","17963","16379","14461","13003","11381","10309","9892","9527","8977","8481","8059","7561","7269","7041","6948","6569","6397","6108","5735","5410","5094","4887","4599","4315","4027",
"광주광역시","65~69세","2인","","23565","22145","20712","19568","18469","17174","15991","15609","15229","14579","13944","12961","12201","11789","11484","11389","11049","10921","10591","10103","9683","9638","9171","8551","7947","7333",
"광주광역시","65~69세","3인","","7785","7502","7198","6733","6534","6459","6366","6493","6585","6581","6464","5880","5523","5329","5193","5153","5229","5214","5097","4902","4734","4597","4399","4129","3866","3603",
"광주광역시","65~69세","4인","","2052","2025","1996","1894","1876","1915","1942","2040","2154","2288","2361","2113","2010","1972","1951","1976","2103","2134","2126","2081","2046","1768","1703","1609","1518","1428",
"광주광역시","65~69세","5인이상","","510","539","572","605","658","740","827","960","1090","1218","1277","1168","1194","1253","1327","1413","1524","1602","1648","1667","1690","1567","1580","1564","1552","1539",
"광주광역시","70~74세","계","","37841","36001","34157","33436","32359","31029","29440","27831","26957","26855","26332","24967","24721","23412","21923","20807","20190","19322","18404","17581","16533","15438","14389","13429","12567","11986",
"광주광역시","70~74세","1인","","13839","13008","12182","11658","10916","9979","9261","8624","8249","8143","7975","8147","8082","7666","7198","6853","6319","6027","5716","5441","5103","4593","4312","4058","3833","3700",
"광주광역시","70~74세","2인","","18052","17138","16218","15980","15392","14665","13701","12782","12307","12193","11944","11275","11127","10500","9792","9254","8941","8509","8060","7654","7152","6702","6191","5721","5291","4978",
"광주광역시","70~74세","3인","","4560","4431","4296","4285","4391","4522","4461","4361","4226","4215","4076","3650","3559","3314","3044","2818","2793","2671","2543","2422","2268","2256","2096","1948","1813","1718",
"광주광역시","70~74세","4인","","1035","1041","1047","1057","1138","1250","1312","1312","1349","1385","1369","1075","1083","1046","1001","971","1060","1032","1001","973","930","914","850","791","739","701",
